Bait	Prey	PreyGene	Intensity	IntensitySum	AvgIntensity	NumReplicates	ctrlIntensity	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	FoldChange	BFDR	boosted_by	PreyGeneID	ctrlIntensitySum	AvgctrlIntensity
MEPCE	gi|105990514|gn|FLNB:2317|	FLNB	0.986	0.986	0.986	1	0.850	.	.	.	.	.	-6.051	0.000		2317	0.85	0.85
MEPCE	gi|20149594|gn|HSP90AB1:3326|	HSP90AB1	6.159	6.159	6.159	1	6.915	.	.	.	.	.	3.185	0.000		3326	6.915	6.915
MEPCE	gi|21361437|gn|HTATSF1:27336|	HTATSF1	0.177	0.177	0.177	1	.	.	.	.	.	.	-0.065	0.000		27336	0	0
MEPCE	gi|50593002|gn|SNRPA1:6627|	SNRPA1	0.588	0.588	0.588	1	0.846	.	.	.	.	.	-3.525	0.000		6627	0.846	0.846
MEPCE	gi|223890243|gn|RPL10:6134|	RPL10	1.230	1.230	1.230	1	0.757	.	.	.	.	.	-4.420	0.000		6134	0.757	0.757
MEPCE	gi|28872725|gn|PSMD11:5717|	PSMD11	0.940	0.940	0.940	1	1.264	.	.	.	.	.	4.009	0.000		5717	1.264	1.264
MEPCE	gi|15431293|gn|RPL15:6138|	RPL15	0.832	0.832	0.832	1	.	.	.	.	.	.	-0.304	0.000		6138	0	0
MEPCE	gi|116734847|gn|AGL:178|	AGL	0.163	0.163	0.163	1	0.150	.	.	.	.	.	-0.086	0.000		178	0.15	0.15
MEPCE	gi|41327773|gn|DDX46:9879|	DDX46	1.794	1.794	1.794	1	1.755	.	.	.	.	.	3.189	0.000		9879	1.755	1.755
MEPCE	gi|4506587|gn|RPA3:6119|	RPA3	0.857	0.857	0.857	1	0.578	.	.	.	.	.	-1.564	0.000		6119	0.578	0.578
MEPCE	gi|45593130|gn|GNL3:26354|	GNL3	0.154	0.154	0.154	1	.	.	.	.	.	.	-0.056	0.000		26354	0	0
MEPCE	gi|162329583|gn|CPSF6:11052|	CPSF6	0.940	0.940	0.940	1	0.709	.	.	.	.	.	-2.739	0.000		11052	0.709	0.709
MEPCE	gi|57863257|gn|TCP1:6950|	TCP1	1.348	1.348	1.348	1	1.544	.	.	.	.	.	3.102	0.000		6950	1.544	1.544
MEPCE	gi|224586882|gn|YBX3:8531|	YBX3	2.043	2.043	2.043	1	2.249	.	.	.	.	.	2.520	0.000		8531	2.249	2.249
MEPCE	gi|394582093|gn|MCM3:4172|	MCM3	0.380	0.380	0.380	1	0.238	.	.	.	.	.	-0.265	0.000		4172	0.238	0.238
MEPCE	gi|10800138|gn|HIST1H2BD:3017|	HIST1H2BD	0.842	0.842	0.842	1	0.656	.	.	.	.	.	-1.998	0.000		3017	0.656	0.656
MEPCE	gi|8923900|gn|CMAS:55907|	CMAS	1.526	1.526	1.526	1	0.254	.	.	.	.	.	-1.113	0.000		55907	0.254	0.254
MEPCE	gi|14165464|gn|PTBP1:5725|	PTBP1	0.440	0.440	0.440	1	2.538	.	.	.	.	.	0.472	0.000		5725	2.538	2.538
MEPCE	gi|217272892|gn|EFTUD2:9343|	EFTUD2	1.684	1.684	1.684	1	1.079	.	.	.	.	.	22.081	0.000		9343	1.079	1.079
MEPCE	gi|4506671|gn|RPLP2:6181|	RPLP2	6.115	6.115	6.115	1	2.039	.	.	.	.	.	8.581	0.000		6181	2.039	2.039
MEPCE	gi|291575128|gn|LDHB:3945|	LDHB	1.660	1.660	1.660	1	2.040	.	.	.	.	.	2.329	0.000		3945	2.04	2.04
MEPCE	gi|223555975|gn|TPM4:7171|	TPM4	0.570	0.570	0.570	1	0.897	.	.	.	.	.	-5.262	0.000		7171	0.897	0.897
MEPCE	gi|208973238|gn|YWHAZ:7534|	YWHAZ	2.560	2.560	2.560	1	2.618	.	.	.	.	.	2.661	0.000		7534	2.618	2.618
MEPCE	gi|4506605|gn|RPL23:9349|	RPL23	1.839	1.839	1.839	1	2.494	.	.	.	.	.	2.012	0.000		9349	2.494	2.494
MEPCE	gi|21536286|gn|CKB:1152|	CKB	2.165	2.165	2.165	1	2.670	.	.	.	.	.	2.205	0.000		1152	2.67	2.67
MEPCE	gi|4506699|gn|RPS21:6227|	RPS21	1.935	1.935	1.935	1	2.914	.	.	.	.	.	1.809	0.000		6227	2.914	2.914
MEPCE	gi|7669492|gn|GAPDH:2597|	GAPDH	5.441	5.441	5.441	1	5.429	.	.	.	.	.	3.216	0.000		2597	5.429	5.429
MEPCE	gi|5031635|gn|CFL1:1072|	CFL1	0.833	0.833	0.833	1	1.086	.	.	.	.	.	10.071	0.000		1072	1.086	1.086
MEPCE	gi|283135173|gn|FUS:2521|	FUS	4.084	4.084	4.084	1	3.740	.	.	.	.	.	3.096	0.000		2521	3.74	3.74
MEPCE	gi|4826998|gn|SFPQ:6421|	SFPQ	1.109	1.109	1.109	1	2.199	.	.	.	.	.	1.407	0.000		6421	2.199	2.199
MEPCE	gi|11559923|gn|EIF4H:7458|	EIF4H	0.635	0.635	0.635	1	0.436	.	.	.	.	.	-0.765	0.000		7458	0.436	0.436
MEPCE	gi|13904870|gn|RPS5:6193|	RPS5	2.626	2.626	2.626	1	2.486	.	.	.	.	.	2.884	0.000		6193	2.486	2.486
MEPCE	gi|300360505|gn|IPO8:10526|	IPO8	0.218	0.218	0.218	1	0.207	.	.	.	.	.	-0.139	0.000		10526	0.207	0.207
MEPCE	gi|5901922|gn|CDC37:11140|	CDC37	0.603	0.603	0.603	1	0.804	.	.	.	.	.	-2.758	0.000		11140	0.804	0.804
MEPCE	gi|4506701|gn|RPS23:6228|	RPS23	1.038	1.038	1.038	1	1.774	.	.	.	.	.	1.810	0.000		6228	1.774	1.774
MEPCE	gi|148664216|gn|SDE2:163859|	SDE2	0.682	0.682	0.682	1	.	.	.	.	.	.	-0.249	0.000		163859	0	0
MEPCE	gi|34740329|gn|HNRNPA3:220988|	HNRNPA3	0.850	0.850	0.850	1	1.060	.	.	.	.	.	14.505	0.000		220988	1.06	1.06
MEPCE	gi|13259508|gn|DCTN1:1639|	DCTN1	0.173	0.173	0.173	1	0.213	.	.	.	.	.	-0.112	0.000		1639	0.213	0.213
MEPCE	gi|15431306|gn|RPL8:6132|	RPL8	1.812	1.812	1.812	1	.	.	.	.	.	.	-0.662	0.000		6132	0	0
MEPCE	gi|166235169|gn|PRPF38B:55119|	PRPF38B	0.488	0.488	0.488	1	0.552	.	.	.	.	.	-0.821	0.000		55119	0.552	0.552
MEPCE	gi|5803167|gn|SF3A3:10946|	SF3A3	0.273	0.273	0.273	1	0.278	.	.	.	.	.	-0.214	0.000		10946	0.278	0.278
MEPCE	gi|4504505|gn|HSD17B4:3295|	HSD17B4	0.717	0.717	0.717	1	0.532	.	.	.	.	.	-1.135	0.000		3295	0.532	0.532
MEPCE	gi|315468527|gn|SERF2:10169|	SERF2	0.913	0.913	0.913	1	0.970	.	.	.	.	.	-29.740	0.000		10169	0.97	0.97
MEPCE	gi|50053795|gn|EIF4B:1975|	EIF4B	2.014	2.014	2.014	1	3.369	.	.	.	.	.	1.658	0.000		1975	3.369	3.369
MEPCE	gi|100913206|gn|DHX9:1660|	DHX9	1.172	1.172	1.172	1	0.806	.	.	.	.	.	-5.439	0.000		1660	0.806	0.806
MEPCE	gi|194018537|gn|PRPSAP1:5635|	PRPSAP1	0.550	0.550	0.550	1	0.566	.	.	.	.	.	-0.967	0.000		5635	0.566	0.566
MEPCE	gi|7661958|gn|BCLAF1:9774|	BCLAF1	0.651	0.651	0.651	1	0.557	.	.	.	.	.	-1.110	0.000		9774	0.557	0.557
MEPCE	gi|57242777|gn|MYCBP:26292|	MYCBP	0.590	0.590	0.590	1	2.009	.	.	.	.	.	0.845	0.000		26292	2.009	2.009
MEPCE	gi|151101235|gn|TINF2:26277|	TINF2	1.041	1.041	1.041	1	0.610	.	.	.	.	.	-2.106	0.000		26277	0.61	0.61
MEPCE	gi|164664518|gn|DDX6:1656|	DDX6	0.342	0.342	0.342	1	0.697	.	.	.	.	.	-0.945	0.000		1656	0.697	0.697
MEPCE	gi|32483377|gn|PRDX3:10935|	PRDX3	1.520	1.520	1.520	1	1.272	.	.	.	.	.	6.310	0.000		10935	1.272	1.272
MEPCE	gi|5730027|gn|KHDRBS1:10657|	KHDRBS1	1.207	1.207	1.207	1	1.311	.	.	.	.	.	4.452	0.000		10657	1.311	1.311
MEPCE	gi|38569421|gn|ACLY:47|	ACLY	1.118	1.118	1.118	1	0.930	.	.	.	.	.	-15.378	0.000		47	0.93	0.93
MEPCE	gi|59859885|gn|RPSA:3921|	RPSA	3.018	3.018	3.018	1	4.239	.	.	.	.	.	2.090	0.000		3921	4.239	4.239
MEPCE	gi|19923142|gn|KPNB1:3837|	KPNB1	2.872	2.872	2.872	1	1.260	.	.	.	.	.	12.419	0.000		3837	1.26	1.26
MEPCE	gi|336176066|gn|RBM39:9584|	RBM39	2.069	2.069	2.069	1	1.986	.	.	.	.	.	3.016	0.000		9584	1.986	1.986
MEPCE	gi|260099723|gn|LDHA:3939|	LDHA	0.564	0.564	0.564	1	0.213	.	.	.	.	.	-0.365	0.000		3939	0.213	0.213
MEPCE	gi|4503471|gn|EEF1A1:1915|	EEF1A1	4.766	4.766	4.766	1	5.580	.	.	.	.	.	2.772	0.000		1915	5.58	5.58
MEPCE	gi|14141166|gn|PCBP2:5094|	PCBP2	0.702	0.702	0.702	1	0.949	.	.	.	.	.	-13.394	0.000		5094	0.949	0.949
MEPCE	gi|148352329|gn|SEPT7:989|	SEPT7	0.506	0.506	0.506	1	0.443	.	.	.	.	.	-0.621	0.000		989	0.443	0.443
MEPCE	gi|49472822|gn|EIF3G:8666|	EIF3G	1.073	1.073	1.073	1	8.910	.	.	.	.	.	0.490	0.000		8666	8.91	8.91
MEPCE	gi|42542379|gn|SRRM1:10250|	SRRM1	0.164	0.164	0.164	1	0.156	.	.	.	.	.	-0.089	0.000		10250	0.156	0.156
MEPCE	gi|4503529|gn|EIF4A1:1973|	EIF4A1	0.915	0.915	0.915	1	25.660	.	.	.	.	.	0.282	0.000		1973	25.66	25.66
MEPCE	gi|4506741|gn|RPS7:6201|	RPS7	3.732	3.732	3.732	1	3.509	.	.	.	.	.	2.973	0.000		6201	3.509	3.509
MEPCE	gi|24307879|gn|DYNC1I2:1781|	DYNC1I2	0.242	0.242	0.242	1	0.328	.	.	.	.	.	-0.217	0.000		1781	0.328	0.328
MEPCE	gi|18860916|gn|XRN2:22803|	XRN2	0.399	0.399	0.399	1	.	.	.	.	.	.	-0.146	0.000		22803	0	0
MEPCE	gi|155722983|gn|TRAP1:10131|	TRAP1	1.663	1.663	1.663	1	2.221	.	.	.	.	.	2.084	0.000		10131	2.221	2.221
MEPCE	gi|300244569|gn|SRSF11:9295|	SRSF11	1.334	1.334	1.334	1	1.761	.	.	.	.	.	2.358	0.000		9295	1.761	1.761
MEPCE	gi|40807485|gn|PRPF6:24148|	PRPF6	0.796	0.796	0.796	1	.	.	.	.	.	.	-0.291	0.000		24148	0	0
MEPCE	gi|166197710|gn|LSM14A:26065|	LSM14A	1.690	1.690	1.690	1	1.801	.	.	.	.	.	2.871	0.000		26065	1.801	1.801
MEPCE	gi|5902102|gn|SNRPD1:6632|	SNRPD1	1.738	1.738	1.738	1	4.084	.	.	.	.	.	1.235	0.000		6632	4.084	4.084
MEPCE	gi|11968182|gn|RPS18:6222|	RPS18	3.801	3.801	3.801	1	2.653	.	.	.	.	.	3.897	0.000		6222	2.653	2.653
MEPCE	gi|4504901|gn|KPNA4:3840|	KPNA4	1.866	1.866	1.866	1	0.304	.	.	.	.	.	-1.566	0.000		3840	0.304	0.304
MEPCE	gi|33239445|gn|EIF3B:8662|	EIF3B	0.335	0.335	0.335	1	4.591	.	.	.	.	.	0.220	0.000		8662	4.591	4.591
MEPCE	ENSEMBL:ENSBTAP00000038253	ENSEMBL:ENSBTAP00000038253	0.490	0.490	0.490	1	.	.	.	.	.	.	-0.179	0.000			0	0
MEPCE	gi|5031755|gn|HNRNPR:10236|	HNRNPR	1.443	1.443	1.443	1	0.850	.	.	.	.	.	-8.905	0.000		10236	0.85	0.85
MEPCE	gi|365192532|gn|MYH10:4628|	MYH10	0.531	0.531	0.531	1	0.629	.	.	.	.	.	-1.146	0.000		4628	0.629	0.629
MEPCE	gi|83700235|gn|EIF4A2:1974|	EIF4A2	0.714	0.714	0.714	1	33.675	.	.	.	.	.	0.203	0.000		1974	33.675	33.675
MEPCE	gi|24430151|gn|PSMC1:5700|	PSMC1	0.965	0.965	0.965	1	1.391	.	.	.	.	.	2.925	0.000		5700	1.391	1.391
MEPCE	gi|7705431|gn|TMA7:51372|	TMA7	3.779	3.779	3.779	1	3.006	.	.	.	.	.	3.433	0.000		51372	3.006	3.006
MEPCE	gi|34147630|gn|TUFM:7284|	TUFM	0.705	0.705	0.705	1	0.731	.	.	.	.	.	-2.254	0.000		7284	0.731	0.731
MEPCE	gi|188497756|gn|UBAP2L:9898|	UBAP2L	1.241	1.241	1.241	1	1.919	.	.	.	.	.	1.904	0.000		9898	1.919	1.919
MEPCE	gi|22538465|gn|PSMB3:5691|	PSMB3	0.744	0.744	0.744	1	1.391	.	.	.	.	.	2.257	0.000		5691	1.391	1.391
MEPCE	gi|5174529|gn|MAT2A:4144|	MAT2A	0.255	0.255	0.255	1	0.491	.	.	.	.	.	-0.358	0.000		4144	0.491	0.491
MEPCE	gi|30795212|gn|IGF2BP3:10643|	IGF2BP3	0.129	0.129	0.129	1	1.123	.	.	.	.	.	1.113	0.000		10643	1.123	1.123
MEPCE	gi|108773782|gn|ABCE1:6059|	ABCE1	0.219	0.219	0.219	1	0.630	.	.	.	.	.	-0.474	0.000		6059	0.63	0.63
MEPCE	gi|349732256|gn|TXN:7295|	TXN	1.742	1.742	1.742	1	1.349	.	.	.	.	.	5.819	0.000		7295	1.349	1.349
MEPCE	gi|4503521|gn|EIF3E:3646|	EIF3E	0.587	0.587	0.587	1	5.110	.	.	.	.	.	0.360	0.000		3646	5.11	5.11
MEPCE	gi|145580626|gn|E2F7:144455|	E2F7	0.209	0.209	0.209	1	0.168	.	.	.	.	.	-0.117	0.000		144455	0.168	0.168
MEPCE	gi|40254924|gn|LRRC59:55379|	LRRC59	1.084	1.084	1.084	1	0.628	.	.	.	.	.	-2.328	0.000		55379	0.628	0.628
MEPCE	gi|24431950|gn|PRPF4:9128|	PRPF4	3.143	3.143	3.143	1	.	.	.	.	.	.	-1.149	0.000		9128	0	0
MEPCE	gi|83281438|gn|EIF3J:8669|	EIF3J	0.398	0.398	0.398	1	4.346	.	.	.	.	.	0.271	0.000		8669	4.346	4.346
MEPCE	gi|55956919|gn|HNRNPAB:3182|	HNRNPAB	1.208	1.208	1.208	1	1.131	.	.	.	.	.	9.848	0.000		3182	1.131	1.131
MEPCE	gi|4758556|gn|PRPF3:9129|	PRPF3	2.144	2.144	2.144	1	.	.	.	.	.	.	-0.784	0.000		9129	0	0
MEPCE	gi|4506725|gn|RPS4X:6191|	RPS4X	2.825	2.825	2.825	1	2.927	.	.	.	.	.	2.630	0.000		6191	2.927	2.927
MEPCE	gi|4503519|gn|EIF3F:8665|	EIF3F	1.354	1.354	1.354	1	10.374	.	.	.	.	.	0.579	0.000		8665	10.374	10.374
MEPCE	gi|316983124|gn|RPL36A:6173|	RPL36A	1.068	1.068	1.068	1	.	.	.	.	.	.	-0.390	0.000		6173	0	0
MEPCE	gi|4506331|gn|PTS:5805|	PTS	1.107	1.107	1.107	1	1.768	.	.	.	.	.	1.941	0.000		5805	1.768	1.768
MEPCE	gi|4507677|gn|HSP90B1:7184|	HSP90B1	2.743	2.743	2.743	1	2.494	.	.	.	.	.	3.001	0.000		7184	2.494	2.494
MEPCE	gi|116812577|gn|LUC7L2:51631|	LUC7L2	3.561	3.561	3.561	1	3.385	.	.	.	.	.	2.920	0.000		51631	3.385	3.385
MEPCE	gi|10863927|gn|PPIA:5478|	PPIA	1.095	1.095	1.095	1	0.553	.	.	.	.	.	-1.846	0.000		5478	0.553	0.553
MEPCE	gi|321117267|gn|HSPE1-MOB4:100529241|	HSPE1-MOB4	0.363	0.363	0.363	1	0.501	.	.	.	.	.	-0.525	0.000		100529241	0.501	0.501
MEPCE	gi|14277700|gn|RPS12:6206|	RPS12	2.531	2.531	2.531	1	1.650	.	.	.	.	.	5.056	0.000		6206	1.65	1.65
MEPCE	gi|38149981|gn|SNRPB2:6629|	SNRPB2	0.344	0.344	0.344	1	0.392	.	.	.	.	.	-0.368	0.000		6629	0.392	0.392
MEPCE	gi|20127408|gn|HADHA:3030|	HADHA	0.092	0.092	0.092	1	0.135	.	.	.	.	.	-0.046	0.000		3030	0.135	0.135
MEPCE	gi|5454064|gn|RBM14:10432|	RBM14	1.072	1.072	1.072	1	0.582	.	.	.	.	.	-1.980	0.000		10432	0.582	0.582
MEPCE	gi|4758158|gn|SEPT2:4735|	SEPT2	0.347	0.347	0.347	1	0.442	.	.	.	.	.	-0.425	0.000		4735	0.442	0.442
MEPCE	gi|29837655|gn|POLDIP3:84271|	POLDIP3	0.174	0.174	0.174	1	0.229	.	.	.	.	.	-0.118	0.000		84271	0.229	0.229
MEPCE	gi|4502747|gn|CDK9:1025|	CDK9	2.992	2.992	2.992	1	.	.	.	.	.	.	-1.093	0.000		1025	0	0
MEPCE	gi|4759160|gn|SNRPD3:6634|	SNRPD3	3.370	3.370	3.370	1	2.000	.	.	.	.	.	4.861	0.000		6634	2	2
MEPCE	gi|10863945|gn|XRCC5:7520|	XRCC5	1.880	1.880	1.880	1	1.090	.	.	.	.	.	21.842	0.000		7520	1.09	1.09
MEPCE	gi|21361875|gn|LTV1:84946|	LTV1	0.187	0.187	0.187	1	0.201	.	.	.	.	.	-0.116	0.000		84946	0.201	0.201
MEPCE	ENSEMBL:ENSBTAP00000016242	ENSEMBL:ENSBTAP00000016242	7.138	7.138	7.138	1	8.739	.	.	.	.	.	3.293	0.000			8.739	8.739
MEPCE	gi|4505995|gn|PPM1B:5495|	PPM1B	2.737	2.737	2.737	1	2.581	.	.	.	.	.	2.887	0.000		5495	2.581	2.581
MEPCE	gi|16507237|gn|HSPA5:3309|	HSPA5	1.342	1.342	1.342	1	2.028	.	.	.	.	.	1.898	0.000		3309	2.028	2.028
MEPCE	gi|6005814|gn|STK38:11329|	STK38	3.175	3.175	3.175	1	3.809	.	.	.	.	.	2.374	0.000		11329	3.809	3.809
MEPCE	gi|31542947|gn|HSPD1:3329|	HSPD1	1.823	1.823	1.823	1	2.219	.	.	.	.	.	2.287	0.000		3329	2.219	2.219
MEPCE	gi|207113160|gn|TCOF1:6949|	TCOF1	0.319	0.319	0.319	1	.	.	.	.	.	.	-0.117	0.000		6949	0	0
MEPCE	gi|23510356|gn|RIOK1:83732|	RIOK1	0.826	0.826	0.826	1	0.958	.	.	.	.	.	-19.202	0.000		83732	0.958	0.958
MEPCE	gi|4758504|gn|HSD17B10:3028|	HSD17B10	1.838	1.838	1.838	1	1.353	.	.	.	.	.	6.083	0.000		3028	1.353	1.353
MEPCE	gi|186928854|gn|MRPS31:10240|	MRPS31	0.191	0.191	0.191	1	.	.	.	.	.	.	-0.070	0.000		10240	0	0
MEPCE	gi|25777600|gn|PSMD1:5707|	PSMD1	0.494	0.494	0.494	1	0.528	.	.	.	.	.	-0.774	0.000		5707	0.528	0.528
MEPCE	gi|20911035|gn|PPIL4:85313|	PPIL4	1.107	1.107	1.107	1	0.416	.	.	.	.	.	-1.263	0.000		85313	0.416	0.416
MEPCE	gi|4503509|gn|EIF3A:8661|	EIF3A	0.427	0.427	0.427	1	4.813	.	.	.	.	.	0.272	0.000		8661	4.813	4.813
MEPCE	gi|4505753|gn|PGAM1:5223|	PGAM1	0.445	0.445	0.445	1	0.621	.	.	.	.	.	-0.936	0.000		5223	0.621	0.621
MEPCE	gi|207452735|gn|EPPK1:83481|	EPPK1	0.292	0.292	0.292	1	0.148	.	.	.	.	.	-0.153	0.000		83481	0.148	0.148
MEPCE	gi|4885377|gn|HIST1H1D:3007|	HIST1H1D	4.199	4.199	4.199	1	3.350	.	.	.	.	.	3.473	0.000		3007	3.35	3.35
MEPCE	gi|238776833|gn|ALYREF:10189|	ALYREF	2.268	2.268	2.268	1	1.678	.	.	.	.	.	4.382	0.000		10189	1.678	1.678
MEPCE	gi|7657441|gn|PDAP1:11333|	PDAP1	2.178	2.178	2.178	1	1.967	.	.	.	.	.	3.220	0.000		11333	1.967	1.967
MEPCE	gi|4826898|gn|PFN1:5216|	PFN1	2.104	2.104	2.104	1	2.238	.	.	.	.	.	2.611	0.000		5216	2.238	2.238
MEPCE	gi|17298690|gn|PUF60:22827|	PUF60	1.779	1.779	1.779	1	1.876	.	.	.	.	.	2.828	0.000		22827	1.876	1.876
MEPCE	gi|23510338|gn|UBA1:7317|	UBA1	0.600	0.600	0.600	1	1.176	.	.	.	.	.	3.699	0.000		7317	1.176	1.176
MEPCE	gi|209869993|gn|GART:2618|	GART	0.444	0.444	0.444	1	0.544	.	.	.	.	.	-0.731	0.000		2618	0.544	0.544
MEPCE	gi|14149807|gn|NSRP1:84081|	NSRP1	0.385	0.385	0.385	1	0.244	.	.	.	.	.	-0.273	0.000		84081	0.244	0.244
MEPCE	gi|54607053|gn|GCN1L1:10985|	GCN1L1	0.068	0.068	0.068	1	0.085	.	.	.	.	.	-0.028	0.000		10985	0.085	0.085
MEPCE	gi|4757900|gn|CALR:811|	CALR	0.613	0.613	0.613	1	1.249	.	.	.	.	.	2.754	0.000		811	1.249	1.249
MEPCE	gi|20270371|gn|CMBL:134147|	CMBL	1.519	1.519	1.519	1	2.037	.	.	.	.	.	2.134	0.000		134147	2.037	2.037
MEPCE	gi|312284072|gn|RPS17L:100505503|	RPS17L	1.975	1.975	1.975	1	3.141	.	.	.	.	.	1.726	0.000		100505503	3.141	3.141
MEPCE	gi|343887347|gn|CD2BP2:10421|	CD2BP2	0.367	0.367	0.367	1	0.329	.	.	.	.	.	-0.330	0.000		10421	0.329	0.329
MEPCE	gi|7427519|gn|MCM6:4175|	MCM6	0.695	0.695	0.695	1	0.534	.	.	.	.	.	-1.108	0.000		4175	0.534	0.534
MEPCE	gi|395132436|gn|RPL18:6141|	RPL18	2.207	2.207	2.207	1	0.424	.	.	.	.	.	-2.574	0.000		6141	0.424	0.424
MEPCE	gi|32189394|gn|ATP5B:506|	ATP5B	0.717	0.717	0.717	1	0.255	.	.	.	.	.	-0.524	0.000		506	0.255	0.255
MEPCE	gi|29788768|gn|TUBB2B:347733|	TUBB2B	4.602	4.602	4.602	1	5.768	.	.	.	.	.	2.626	0.000		347733	5.768	5.768
MEPCE	gi|14141152|gn|HNRNPM:4670|	HNRNPM	1.205	1.205	1.205	1	1.204	.	.	.	.	.	6.477	0.000		4670	1.204	1.204
MEPCE	gi|4826686|gn|DDX1:1653|	DDX1	0.652	0.652	0.652	1	1.087	.	.	.	.	.	7.826	0.000		1653	1.087	1.087
MEPCE	gi|4507129|gn|SNRPE:6635|	SNRPE	0.658	0.658	0.658	1	.	.	.	.	.	.	-0.240	0.000		6635	0	0
MEPCE	gi|70995211|gn|ECH1:1891|	ECH1	0.891	0.891	0.891	1	0.846	.	.	.	.	.	-5.313	0.000		1891	0.846	0.846
MEPCE	gi|195539395|gn|PSMC6:5706|	PSMC6	0.377	0.377	0.377	1	0.623	.	.	.	.	.	-0.797	0.000		5706	0.623	0.623
MEPCE	gi|66933016|gn|IMPDH2:3615|	IMPDH2	0.323	0.323	0.323	1	0.170	.	.	.	.	.	-0.182	0.000		3615	0.17	0.17
MEPCE	gi|66346683|gn|SERBP1:26135|	SERBP1	2.306	2.306	2.306	1	1.956	.	.	.	.	.	3.436	0.000		26135	1.956	1.956
MEPCE	gi|31621305|gn|LRPPRC:10128|	LRPPRC	1.034	1.034	1.034	1	0.764	.	.	.	.	.	-3.846	0.000		10128	0.764	0.764
MEPCE	gi|4758138|gn|DDX5:1655|	DDX5	1.620	1.620	1.620	1	2.200	.	.	.	.	.	2.055	0.000		1655	2.2	2.2
MEPCE	gi|32481209|gn|MAPKAPK2:9261|	MAPKAPK2	0.446	0.446	0.446	1	0.346	.	.	.	.	.	-0.421	0.000		9261	0.346	0.346
MEPCE	gi|126032350|gn|PRKDC:5591|	PRKDC	0.808	0.808	0.808	1	0.538	.	.	.	.	.	-1.303	0.000		5591	0.538	0.538
MEPCE	gi|381342476|gn|HNRNPH1:3187|	HNRNPH1	1.995	1.995	1.995	1	2.290	.	.	.	.	.	2.409	0.000		3187	2.29	2.29
MEPCE	gi|53759134|gn|ENDOG:2021|	ENDOG	3.102	3.102	3.102	1	.	.	.	.	.	.	-1.134	0.000		2021	0	0
MEPCE	gi|4758356|gn|FEN1:2237|	FEN1	0.281	0.281	0.281	1	0.389	.	.	.	.	.	-0.298	0.000		2237	0.389	0.389
MEPCE	gi|4506221|gn|PSMD12:5718|	PSMD12	0.390	0.390	0.390	1	0.371	.	.	.	.	.	-0.393	0.000		5718	0.371	0.371
MEPCE	gi|5031923|gn|MRE11A:4361|	MRE11A	0.188	0.188	0.188	1	.	.	.	.	.	.	-0.069	0.000		4361	0	0
MEPCE	gi|148746199|gn|RPL31:6160|	RPL31	2.752	2.752	2.752	1	1.906	.	.	.	.	.	4.266	0.000		6160	1.906	1.906
MEPCE	gi|33356547|gn|MCM2:4171|	MCM2	0.560	0.560	0.560	1	0.573	.	.	.	.	.	-1.005	0.000		4171	0.573	0.573
MEPCE	gi|178557739|gn|C4B:721|	C4B	0.156	0.156	0.156	1	.	.	.	.	.	.	-0.057	0.000		721	0	0
MEPCE	gi|193794814|gn|ALDOA:226|	ALDOA	1.587	1.587	1.587	1	4.630	.	.	.	.	.	1.036	0.000		226	4.63	4.63
MEPCE	gi|148664201|gn|CKAP2:26586|	CKAP2	0.115	0.115	0.115	1	.	.	.	.	.	.	-0.042	0.000		26586	0	0
MEPCE	gi|7706322|gn|C14orf166:51637|	C14orf166	1.032	1.032	1.032	1	1.760	.	.	.	.	.	1.826	0.000		51637	1.76	1.76
MEPCE	gi|301171467|gn|DDX3X:1654|	DDX3X	1.659	1.659	1.659	1	4.653	.	.	.	.	.	1.079	0.000		1654	4.653	4.653
MEPCE	gi|4506613|gn|RPL22:6146|	RPL22	2.906	2.906	2.906	1	1.669	.	.	.	.	.	5.673	0.000		6146	1.669	1.669
MEPCE	gi|4506685|gn|RPS13:6207|	RPS13	2.480	2.480	2.480	1	2.770	.	.	.	.	.	2.434	0.000		6207	2.77	2.77
MEPCE	gi|116812575|gn|YTHDF2:51441|	YTHDF2	0.353	0.353	0.353	1	0.604	.	.	.	.	.	-0.700	0.000		51441	0.604	0.604
MEPCE	gi|25777713|gn|SKP1:6500|	SKP1	0.749	0.749	0.749	1	0.726	.	.	.	.	.	-2.339	0.000		6500	0.726	0.726
MEPCE	gi|4507127|gn|SNRPC:6631|	SNRPC	1.302	1.302	1.302	1	.	.	.	.	.	.	-0.476	0.000		6631	0	0
MEPCE	gi|5032051|gn|RPS14:6208|	RPS14	4.550	4.550	4.550	1	4.216	.	.	.	.	.	3.162	0.000		6208	4.216	4.216
MEPCE	gi|4506133|gn|PRPSAP2:5636|	PRPSAP2	1.366	1.366	1.366	1	1.294	.	.	.	.	.	5.292	0.000		5636	1.294	1.294
MEPCE	gi|24497435|gn|PSMC5:5705|	PSMC5	0.971	0.971	0.971	1	1.616	.	.	.	.	.	2.024	0.000		5705	1.616	1.616
MEPCE	gi|14141161|gn|HNRNPU:3192|	HNRNPU	1.171	1.171	1.171	1	1.315	.	.	.	.	.	4.276	0.000		3192	1.315	1.315
MEPCE	gi|112293285|gn|SPIN1:10927|	SPIN1	0.965	0.965	0.965	1	0.483	.	.	.	.	.	-1.326	0.000		10927	0.483	0.483
